academicYearId,sendingCollege,receivingUniversity,major,requirement_title,for_course,deanza_equiv
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,CSE 12,CIS 21JB and CIS 21JA
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,CSE 16,MATH 22H and MATH 22
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,CSE 30,CIS 22CH and CIS 22C
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,AM 10,MATH 2B and MATH 2BH
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,AM 20,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,MATH 24,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,AM 30,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Network and Digital Technology B.A.,REQUIRED MAJOR PREPARATION COURSES,CSE 13S,CIS 22B and CIS 22BH and CIS 26A
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,ANTH 1,ANTH 1H and ANTH 1
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,ANTH 2,ANTH 2H and ANTH 2
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,ANTH 3,ANTH 4
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,MATH 11A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,MATH 11B,(MATH 1C and MATH 1B) and (MATH 1CH and MATH 1BH)
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,EART 10,GEOL 10
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,EART 10L,GEOL 10
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,BIOL 20A,BIOL 6B
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,BIOE 20B,BIOL 6AH and BIOL 6A
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,BIOE 20C,BIOL 6CH and BIOL 6C
75,De Anza College,UC Santa Cruz,Earth Sciences/Anthropology Combined B.A.,RECOMMENDED PREPARATION,CHEM 3A,CHEM 1A and CHEM 1AH
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,CHEM 3A,CHEM 1A and CHEM 1AH
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,CHEM 8L,CHEM 12A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,CHEM 8A,CHEM 12A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,CHEM 8B,CHEM 12B
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,CHEM 8M,CHEM 12B
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 11A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 11B,(MATH 1C and MATH 1B) and (MATH 1CH and MATH 1BH)
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 22,(MATH 1DH and MATH 1CH) and (MATH 1D and MATH 1C)
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,MATH 23B,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,AM 30,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 6A,PHYS 2A and PHYS 4A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 6L,PHYS 4A and PHYS 2A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 6B,PHYS 4C and PHYS 2C
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 6M,PHYS 2C and PHYS 4C
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 6C,PHYS 2B and PHYS 4B
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 6N,PHYS 4B and PHYS 2B
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 5A,PHYS 4A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 5L,PHYS 4A
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 5B,PHYS 4C
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 5M,PHYS 4C
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 5C,PHYS 4B
75,De Anza College,UC Santa Cruz,Chemistry Minor,PREPARATION FOR THE MINOR,PHYS 5N,PHYS 4B
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,CHEM 3C,CHEM 1C and CHEM 1CH
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,CHEM 3A,CHEM 1A and CHEM 1AH
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,CHEM 3B,CHEM 1B and CHEM 1BH
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,BIOE 20C,BIOL 6CH and BIOL 6C
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,BIOL 20A,BIOL 6B
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,AM 3,(MATH 31 and MATH 32) and (MATH 32H and MATH 31H)
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,AM 11A,MATH 12
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,REQUIRED MAJOR PREPARATION COURSES,MATH 11A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,BIOE 20B,BIOL 6AH and BIOL 6A
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,STAT 7,MATH 10 and MATH 10H
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,ECON 1,ECON 2H and ECON 2
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,ECON 2,ECON 1 and ECON 1H
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,ANTH 2,ANTH 2H and ANTH 2
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,PHIL 22,PHIL 8
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,SOCY 1,SOC 1
75,De Anza College,UC Santa Cruz,Environmental Studies/Biology Combined Major B.A.,RECOMMENDED PREPARATION,SOCY 10,SOC 20
75,De Anza College,UC Santa Cruz,Mathematics B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Mathematics B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Mathematics B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,Mathematics B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Mathematics B.S.,RECOMMENDED PREPARATION,MATH 24,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Mathematics B.S.,ADDITIONAL MAJOR PREPARATION COURSES,MATH 23B,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,CHEM 3A,CHEM 1A and CHEM 1AH
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,CHEM 3B,CHEM 1B and CHEM 1BH
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,CHEM 3C,CHEM 1C and CHEM 1CH
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,CHEM 4A,(CHEM 1B and CHEM 1C and CHEM 1A) and (CHEM 1AH and CHEM 1BH and CHEM 1CH)
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,CHEM 4B,(CHEM 1A and CHEM 1C and CHEM 1B) and (CHEM 1BH and CHEM 1AH and CHEM 1CH)
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,MATH 11A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,MATH 11B,(MATH 1C and MATH 1B) and (MATH 1CH and MATH 1BH)
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",REQUIRED MAJOR PREPARATION COURSES,MATH 22,(MATH 1DH and MATH 1CH) and (MATH 1D and MATH 1C)
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,BIOL 20A,BIOL 6B
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,BIOE 20B,BIOL 6AH and BIOL 6A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,CHEM 8L,CHEM 12A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,CHEM 8A,CHEM 12A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,CHEM 8B,CHEM 12B
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,PHYS 6M,PHYS 2C and PHYS 4C
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,PHYS 6A,PHYS 2A and PHYS 4A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,CHEM 8M,CHEM 12B
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,PHYS 6L,PHYS 4A and PHYS 2A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",RECOMMENDED PREPARATION,PHYS 6B,PHYS 4C and PHYS 2C
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",ADDITIONAL MAJOR PREPARATION COURSES,MATH 24,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",ADDITIONAL MAJOR PREPARATION COURSES,AM 10,MATH 2B and MATH 2BH
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",ADDITIONAL MAJOR PREPARATION COURSES,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",ADDITIONAL MAJOR PREPARATION COURSES,PHYS 6C,PHYS 2B and PHYS 4B
75,De Anza College,UC Santa Cruz,"Chemistry, Biochemistry Concentration B.S.",ADDITIONAL MAJOR PREPARATION COURSES,PHYS 6N,PHYS 4B and PHYS 2B
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,AM 10,MATH 2B and MATH 2BH
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,AM 20,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,MATH 24,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,BIOE 20B,BIOL 6AH and BIOL 6A
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,BIOL 20A,BIOL 6B
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,CSE 12,CIS 21JB and CIS 21JA
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,CHEM 3A,CHEM 1A and CHEM 1AH
75,De Anza College,UC Santa Cruz,Assistive Technology Minor,PREPARATION FOR THE MINOR,CHEM 4A,(CHEM 1B and CHEM 1C and CHEM 1A) and (CHEM 1AH and CHEM 1BH and CHEM 1CH)
75,De Anza College,UC Santa Cruz,Western Art Music Minor,PREPARATION FOR THE MINOR,MUSC 11A,MUSI 1A
75,De Anza College,UC Santa Cruz,Western Art Music Minor,PREPARATION FOR THE MINOR,MUSC 30B,(MUSI 3A and MUSI 3B and MUSI 3C)
75,De Anza College,UC Santa Cruz,Western Art Music Minor,PREPARATION FOR THE MINOR,MUSC 30A,(MUSI 3A and MUSI 3B and MUSI 3C)
75,De Anza College,UC Santa Cruz,Western Art Music Minor,PREPARATION FOR THE MINOR,MUSC 30C,(MUSI 4A and MUSI 4B and MUSI 4C)
75,De Anza College,UC Santa Cruz,Spanish Studies Minor,PREPARATION FOR THE MINOR,SPAN 1,(SPAN 3 and SPAN 2 and SPAN 1)
75,De Anza College,UC Santa Cruz,Spanish Studies Minor,PREPARATION FOR THE MINOR,SPAN 2,(SPAN 2 and SPAN 1 and SPAN 3)
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,MATH 23B,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5A,PHYS 4A
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5L,PHYS 4A
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5B,PHYS 4C
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5M,PHYS 4C
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5C,PHYS 4B
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5N,PHYS 4B
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5D,(PHYS 4C and PHYS 4D)
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 6A,PHYS 2A and PHYS 4A
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 6L,PHYS 4A and PHYS 2A
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 6B,PHYS 4C and PHYS 2C
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 6M,PHYS 2C and PHYS 4C
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 6C,PHYS 2B and PHYS 4B
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 6N,PHYS 4B and PHYS 2B
75,De Anza College,UC Santa Cruz,Physics Minor,PREPARATION FOR THE MINOR,PHYS 5D,(PHYS 4C and PHYS 4D)
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,MATH 23B,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,AM 30,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,AM 10,MATH 2B and MATH 2BH
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,AM 20,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,Applied Mathematics Minor,PREPARATION FOR THE MINOR,MATH 24,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,AM 10,MATH 2B and MATH 2BH
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,AM 20,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 24,MATH 2AH and MATH 2A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,PHYS 5A,PHYS 4A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,PHYS 5C,PHYS 4B
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,PHYS 5N,PHYS 4B
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,PHYS 5L,PHYS 4A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,REQUIRED MAJOR PREPARATION COURSES,CSE 12,CIS 21JB and CIS 21JA
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,RECOMMENDED PREPARATION,CSE 12,CIS 21JB and CIS 21JA
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,RECOMMENDED PREPARATION,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,RECOMMENDED PREPARATION,CSE 16,MATH 22H and MATH 22
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,RECOMMENDED PREPARATION,CSE 30,CIS 22CH and CIS 22C
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,RECOMMENDED PREPARATION,CSE 20,CIS 40 and CIS 41A
75,De Anza College,UC Santa Cruz,Robotics Engineering B.S.,RECOMMENDED PREPARATION,ECE 101,ENGR 37
75,De Anza College,UC Santa Cruz,Anthropology Minor,PREPARATION FOR THE MINOR,ANTH 1,ANTH 1H and ANTH 1
75,De Anza College,UC Santa Cruz,Anthropology Minor,PREPARATION FOR THE MINOR,ANTH 2,ANTH 2H and ANTH 2
75,De Anza College,UC Santa Cruz,Anthropology Minor,PREPARATION FOR THE MINOR,ANTH 3,ANTH 4
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,AM 11A,MATH 12
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 11A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 11B,(MATH 1C and MATH 1B) and (MATH 1CH and MATH 1BH)
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,STAT 5,MATH 10 and MATH 10H and PSYC 15 and SOC 15
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,STAT 7,MATH 10 and MATH 10H
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,STAT 17,MATH 10 and MATH 10H
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,CSE 20,CIS 40 and CIS 41A
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,CSE 30,CIS 22CH and CIS 22C
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,AM 10,MATH 2B and MATH 2BH
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 21,MATH 2BH and MATH 2B
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 22,(MATH 1DH and MATH 1CH) and (MATH 1D and MATH 1C)
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,AM 30,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 23A,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Statistics Minor,PREPARATION FOR THE MINOR,MATH 23B,MATH 1DH and MATH 1D
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,CHEM 3A,CHEM 1A and CHEM 1AH
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,CHEM 3B,CHEM 1B and CHEM 1BH
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,CHEM 3C,CHEM 1C and CHEM 1CH
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,CHEM 4A,(CHEM 1B and CHEM 1C and CHEM 1A) and (CHEM 1AH and CHEM 1BH and CHEM 1CH)
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,CHEM 4B,(CHEM 1A and CHEM 1C and CHEM 1B) and (CHEM 1BH and CHEM 1AH and CHEM 1CH)
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,BIOL 20A,BIOL 6B
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,BIOE 20B,BIOL 6AH and BIOL 6A
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,CHEM 8A,CHEM 12A
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 11A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Biology B.S.,REQUIRED MAJOR PREPARATION COURSES,MATH 19A,MATH 1AH and MATH 1A
75,De Anza College,UC Santa Cruz,Biology B.S.,RECOMMENDED PREPARATION,CHEM 8B,CHEM 12B
75,De Anza College,UC Santa Cruz,Biology B.S.,RECOMMENDED PREPARATION,CHEM 8L,CHEM 12A
75,De Anza College,UC Santa Cruz,Biology B.S.,RECOMMENDED PREPARATION,MATH 11B,(MATH 1C and MATH 1B) and (MATH 1CH and MATH 1BH)
75,De Anza College,UC Santa Cruz,Biology B.S.,RECOMMENDED PREPARATION,MATH 19B,(MATH 1BH and MATH 1CH) and (MATH 1B and MATH 1C)
75,De Anza College,UC Santa Cruz,Biology B.S.,RECOMMENDED PREPARATION,STAT 5,MATH 10 and MATH 10H and PSYC 15 and SOC 15
75,De Anza College,UC Santa Cruz,Biology B.S.,RECOMMENDED PREPARATION,STAT 7,MATH 10 and MATH 10H
